country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2009,3,short,3,7,104055.87,44.44,14.53,12.1,14.1,47.95,66.82,95.12,192.12,415.9,793.93,1433.86,2102.7,3158.19,5050.24,6345.26,9425.47,13780.72,19083.67,41978.71,22376.65,19602.06,12752.65,6849.41,.,.
GBRTENW,2009,3,short,3,8,44837.47,10.34,5.15,2.02,5.05,8.15,14.17,27.62,56.45,120.12,243.4,333.66,427.3,654.33,1070.65,1489.44,2908.82,5403.71,9010.52,23046.57,11919.77,11126.8,7242.51,3884.29,.,.
GBRTENW,2009,3,short,3,9,14435.21,3.1,0,1.01,0,4.08,12.15,28.65,35.94,89.62,155.25,155.15,223.26,367.56,615.87,996.11,1510.09,2227.35,3017.39,4992.63,2952.43,2040.2,1461.61,578.59,.,.
GBRTENW,2009,3,short,3,10,30428.71,41.35,40.54,20.21,20.21,24.51,31.38,36.83,64.61,114.06,148.3,189.73,285.94,421.88,665.98,772.34,1513.04,2731.38,4959.11,18347.31,7610.64,10736.67,6103.91,4632.76,.,.
GBRTENW,2009,3,short,3,11,38776.31,21.71,14.61,13.14,12.08,25.53,17.21,22.51,43.13,60.07,98.42,211.9,420.24,890.87,1764.56,2666.99,4264.6,6207.16,7955.09,14066.47,7981.94,6084.53,4050.27,2034.26,.,.
GBRTENW,2009,3,short,3,12,25664.71,35.14,13.47,0,8.06,11.22,30.37,89,208.24,430.86,856.99,1116.6,1267.07,1479.13,1807.09,1717.19,2070.11,2945.85,3959.68,7618.62,4346.87,3271.75,2240.52,1031.23,.,.
GBRTENW,2009,3,short,3,13,6142,2.07,0,1.01,10.09,13.3,12.15,17.4,15.36,32.6,50.65,52.66,87.83,131.82,198.76,280.78,458.89,728.48,1131.21,2916.96,1443.72,1473.24,934.73,538.51,.,.
GBRTENW,2009,3,short,3,14,12404.76,5.17,2.08,1.01,1.01,12.27,13.16,22.52,21.44,37.6,40.49,61.82,77.77,130.83,221.9,341.99,704.39,1321.62,2368.45,7019.25,3333.11,3686.14,2330.2,1355.94,.,.
GBRTENW,2009,3,short,3,15,3919,2848.9,86.46,38.44,39.34,39.83,41.5,42.96,41,55.99,62.86,68.89,75.8,98.62,121.5,59.17,46.09,50.1,37.25,64.3,39.71,24.59,17.76,6.83,.,.
GBRTENW,2009,3,short,3,16,18382.31,60.99,76.87,44.51,74.57,592.51,878.84,1025.75,938.1,1192.01,1345.4,1228.18,997.7,904.45,814.81,721.25,728.48,1098.15,1606.15,4053.59,1978.34,2075.25,1241.8,833.45,.,.
GBRTENW,2010,3,short,3,0,493242,3140,500,292,327,943,1496,1785,2356,3681,5918,8461,11701,16787,27120,33353,46206,63845,84239,181092,93484,87608,57828,29780,.,.
GBRTENW,2010,3,short,3,1,5145.73,67.26,33.33,15.29,9.13,20.48,26.78,29.79,41.84,79.47,113.57,137.88,145.54,158.16,246.07,301.74,387.74,570.95,825.27,1935.43,1036.75,898.68,598.78,299.9,.,.
GBRTENW,2010,3,short,3,2,142926.26,24.78,78.01,75.02,83.27,132.08,148.32,272.26,422.18,821.14,1639.7,2890.02,4761.38,7659.77,12979.62,15644.82,19702.86,22569.62,23312.96,29708.47,18937.96,10770.5,8141.03,2629.47,.,.
GBRTENW,2010,3,short,3,3,1037.55,16.54,11.49,4,11.16,11.26,9.26,13.36,15.29,17.32,30.66,27.34,38.37,32.24,61.27,69.16,87.16,105.18,142.94,333.54,153.64,179.9,116.75,63.15,.,.
GBRTENW,2010,3,short,3,4,7381.71,62.08,29.06,20.31,12.18,26.62,48.39,51.38,73.43,80.49,126.76,153.12,185.86,255.83,291.27,388.97,621.19,882.45,1283.07,2789.25,1354.97,1434.28,902.58,531.7,.,.
